城市,门店名称,区域(组合后),地址,评分(留空),标签(剔除)
中山市,中山天使口腔医院(坦洲总院),中山市-未知区域,广东省中山市坦洲镇中澳新城景湖居D06铺(汇翠商都十字路口处),,
中山市,中山天使口腔医院(民众院区),中山市-未知区域,广东省中山市民众镇民众大道与六百六路交汇十字路口处天使口腔医院,,
中山市,中山天使口腔医院（三角院区）,中山市-未知区域,中山市三角镇金三大道中与福源南路交汇十字路口处天使口腔医院,,
中山市,中山天使口腔医院（东凤院区）【二级口腔专科医院】,中山市-未知区域,中山市东凤镇凤翔大道与东海一路交汇十字路口处,,
中山市,中山天使口腔医院（东升院区）,中山市-未知区域,中山市小榄镇东升龙昌路与同乐大街二路交汇十字路口处,,
中山市,中山天使口腔医院（古镇院区）,中山市-未知区域,中山市古镇镇中兴大道南与岐江路交汇十字路口处天使口腔医院,,
中山市,中山天使口腔医院（小榄院区）,中山市-未知区域,广东省中山市小榄镇民安中路163号民安大厦天使口腔,,
中山市,中山天使口腔医院（横栏院区）,中山市-未知区域,中山市横栏镇景帝路与顺庆一路交汇十字路口处,,
中山市,中山天使口腔医院（沙溪院区）,中山市-未知区域,中山市沙溪星宝路明珠花园3期28幢28卡,,
中山市,中山天使口腔医院（港口院区）,中山市-未知区域,广东省中山市港口镇港口大道与世纪西路交汇十字路口处,,
中山市,中山天使口腔医院（火炬开发区院区）,中山市-火炬开发区,中山市火炬开发区东镇大道与康祥路交汇十字路口处二楼天使口腔医院,,
中山市,中山天使口腔医院（西区院区）,中山市-西区,中山市西区街道富华道与翠景道十字路口交汇处天使口腔医院,,
中山市,中山好民生口腔(分院西区街道),中山市-西区,广东省中山市西区富业广场2楼,,
中山市,中山好民生口腔(总院石岐街道),中山市-石岐区,广东省中山市石岐区石岐街道民生大厦18楼整层,,
中山市,中山小榄松鼠口腔,中山市-未知区域,广东省中山市小榄镇升平东路16号,,
中山市,中山市尊上新合美口腔有限公司,中山市-东区,广东省中山市中山市东区岐关西路81号幸福天地名苑3幢36卡,,
中山市,中山暨博口腔医院,中山市-未知区域,中山市莲塘北路30号之一二楼,,
中山市,中山暨博口腔医院有限公司,中山市-石岐区,中山市石岐区莲塘北路30号之一二楼，莲塘路66号二楼,,
中山市,中山松鼠口腔三乡分院,中山市-三乡镇雅贤街2号雅居乐新城10期3区,广东省中山市三乡镇雅贤街2号雅居乐新城10期3区2栋13-16卡,,
中山市,中山松鼠口腔医院,中山市-石歧区,广东省中山市石歧区悦来南路商圈,,
中山市,中山松鼠口腔坦洲分院,中山市-未知区域,广东省中山市坦洲镇坦神北路80号2楼1-2卡,,
中山市,中山松鼠口腔开发区分院,中山市-火炬开发区,广东省中山市火炬开发区明珠路29号唯佳商业中心首层06-11卡,,
中山市,中山松鼠口腔横栏分院,中山市-未知区域,广东省中山市横栏镇顺兴南路33号金月湾6A幢31卡、32卡、33卡,,
中山市,中山松鼠口腔港口分院,中山市-港口区,广东省中山市港口区港福路2号28卡,,
中山市,中山松鼠口腔黄圃分院,中山市-未知区域,广东省中山市黄圃镇新丰北路63号蓝天金地花园32栋296卡,,
中山市,中山贝壳一家口腔门诊部,中山市-未知区域,广东省中山市中山港街道康祥路与颐岭路交叉口,,
中山市,中山贝壳口腔门诊部,中山市-东区,广东省中山市东区街道顺景花园四期西门,,
中山市,开发区天使口腔医院,中山市-未知区域,中山市中山港街道东镇大道与康祥路交汇十字路口,,
珠海市,大象口腔(映月路店),珠海市-金湾区,广东省珠海市金湾区三灶镇映月路398号（二楼）中国移动沟通100楼上,,
珠海市,德馨口腔(888街店),珠海市-香洲区,广东省珠海市香洲区翠香街道兴国街4号中立信大厦101房,,
珠海市,德馨口腔(区府店),珠海市-香洲区,广东省珠海市香洲区梅华街道人民西路17号、19号万丰新园商铺,,
珠海市,珠海仁爱口腔,珠海市-香洲区,广东省珠海市香洲区前山翠前南路199号,,
珠海市,珠海市暨博口腔医院有限公司,珠海市-香洲区,珠海市香洲区景山路89号105、106、107、108、109、201商铺,,
珠海市,珠海暨博口腔医院,珠海市-香洲区,珠海市香洲区吉大街道景山路89号城光大厦1-2楼,,
珠海市,珠海贝澳口腔,珠海市-金湾区,广东省珠海市金湾区广安路319号梅雁大厦东二层（格雅酒店二层）,,
珠海市,诺贝尔口腔(前山招商花园城分院),珠海市-香洲区,珠海市香洲区翠微西路320、324号商铺,,
珠海市,诺贝尔口腔(吉大分院),珠海市-未知区域,珠海市吉大海滨南路50号(金碧时代广场)一层商场(1)号A07号商铺,,
珠海市,诺贝尔口腔(奥园香山湖门诊),珠海市-香洲区,广东省珠海市香洲区梅界路189号商铺(金发购物中心3号门),,
珠海市,诺贝尔口腔(拱北国维分院),珠海市-香洲区,珠海市香洲区拱北国维三街15号212、213、214、215、216号商铺,,
珠海市,诺贝尔口腔(新香洲分院),珠海市-香洲区,珠海市香洲区三台石路317号商铺,,
珠海市,诺贝尔口腔医院(金湾华发商都院),珠海市-金湾区,珠海市金湾区三灶镇金泓路196号301、302、303、304商铺,,
张家口市,一佳口腔,张家口市-张北县,河北省张家口市张北县张北镇荣庭家园小区西侧底商1-3层,,
张家口市,亿莱尼雅(数字化)口腔,张家口市-张家口经济开发区,河北省张家口经济开发区胜利中路241号时代广场小区1号楼1层239、240,,
张家口市,仁爱口腔(桥西店),张家口市-桥西区,河北省张家口市桥西区西坝岗路金鼎国贸中心第一幢一层109号房,,
张家口市,博悦口腔,张家口市-宣化区,河北省张家口市宣化区宣府大街17号院万丰府一号楼7号底商,,
张家口市,宝康口腔门诊,张家口市-崇礼区,河北省张家口市崇礼区西湾子镇长青路物资局家属楼5号底商,,
张家口市,微乐口腔(铂金时代广场店),张家口市-桥东区,河北省张家口市桥东区胜利北路94号铂金时代广场1号楼1层09、2层09,,
张家口市,未来家庭口腔（桥东店）,张家口市-未知区域,新五一广场维多利亚C区5号,,
张家口市,正齿口腔,张家口市-赤城县,河北省张家口市赤城县赤城镇建国东街3号楼1单元101室,,
张家口市,牙牙乐口腔,张家口市-蔚县,河北省张家口市蔚县蔚州镇前进东路大泉坡商贸楼一号楼东7户,,
张家口市,牙美口腔,张家口市-张家口经济开发区,河北省张家口经济开发区高新路10号燎原一品1号楼1层05、06二层05、06号房,,
张家口市,舒悦口腔,张家口市-万全区,河北省张家口市万全区孔家庄镇同城雅居小区第S1幢1单元1-2层1-105号,,
张家口市,麦格口腔(桥西店),张家口市-桥西区,河北省张家口市桥西区清水河路3号展览馆南侧食品世界,,
张家口市,麦格口腔（桥西店）,张家口市-未知区域,张家口市清水河中路3号展览馆南侧食品世界3层3-1室,,
郑州市,不凡口腔,郑州市-高新区,河南省郑州市高新区长椿路216号谦祥万和城A区东门南,,
郑州市,中原博雅口腔,郑州市-中原区,河南省郑州市中原区伏牛路168号院B座裙房1-2层附2号,,
郑州市,中牟九龙海峰中兴路口腔门诊部,郑州市-中牟县,河南省郑州市中牟县东风路街道办事处中兴路与官渡大街交叉口向南200米路西,,
郑州市,中牟九龙海峰口腔绿博店,郑州市-中牟县,河南省郑州市中牟县刘集镇绿博一号D区008商铺（天禧小区北门对面）,,
郑州市,中牟九龙海峰郑庵口腔诊所(郑庵店),郑州市-中牟县,河南省郑州市中牟县中牟县郑庵镇人民路中段路北083号,,
郑州市,乐植口腔(公园茂店),郑州市-中原区,河南省郑州市中原区高新区金菊街公园茂泓苑北门商铺,,
郑州市,九龙海峰口腔(万邦店),郑州市-中牟县,河南省郑州市中牟县万洪路与文澜街盛和社区二号院8号楼031商铺,,
郑州市,九龙海峰口腔(九龙总店),郑州市-中牟县,河南省郑州市中牟县和谐家园二号院北门西70米,,
郑州市,九龙海峰口腔(宇通总店),郑州市-中牟县,河南省郑州市中牟县经济技术开发区河南省郑州市中牟县宇通和谐家园二号院,,
郑州市,九龙海峰口腔门诊(白沙店),郑州市-中牟县,河南省郑州市中牟县张湖桥街与恭秀路交叉口（美好生活广场对面）,,
郑州市,二七格度优尔口腔门诊部,郑州市-二七区,河南省郑州市二七区航海中路与祥云路交叉口正商航海广场B座一楼2-105,,
郑州市,今迈口腔(康桥原溪里店),郑州市-未知区域,河南省郑州市新郑市龙湖镇原溪里1号院南门西侧,,
郑州市,今迈口腔(文昌路店),郑州市-未知区域,河南省郑州市新郑市龙湖镇文昌路与双湖大道交叉口向南300米路东,,
郑州市,仕禾口腔,郑州市-   管城回族区,河南省郑州市   管城回族区经开第六大街郑州格林假日酒店(郑州经开区店),,
郑州市,唯美口腔品牌矫正种植牙连锁(三全路院区),郑州市-金水区,河南省郑州市金水区文化北路50号1号楼附1号,,
郑州市,唯美口腔品牌矫正种植牙连锁(南阳路院区),郑州市-金水区,河南省郑州市金水区南阳路226号富田丽景花园38号楼1-2层南2号,,
郑州市,唯美口腔品牌矫正种植牙连锁(大学路院区),郑州市-二七区,河南省郑州市二七区大学路30号永辉超市一楼二楼H0206201-1,,
郑州市,唯美口腔品牌矫正种植牙连锁(建设路旗舰院区),郑州市-中原区,河南省郑州市中原区建设西路66号院附5号、1号楼3层付7-14号,,
郑州市,唯美口腔品牌矫正种植牙连锁(经三路总院),郑州市-金水区,河南省郑州市金水区经三路北85号注协大厦3号楼1、2、3层,,
郑州市,唯美口腔品牌矫正种植牙连锁(郑汴路院区),郑州市-金水区,河南省郑州市金水区中州大道1188号A区2层205、206,,
郑州市,奥尔莱口腔,郑州市-郑东新区,河南省郑州市郑东新区康平路永平路交叉口正东商业中心C区2号楼205,,
郑州市,巩义王文彪口腔,郑州市-区新兴路开普小区,河南省郑州市巩义市市区新兴路开普小区西门口,,
郑州市,巩义瑞兴口腔门诊部,郑州市-未知区域,河南省郑州市巩义市交通路58号（实验小学西门口）,,
郑州市,巩义菁英口腔门诊部,郑州市-未知区域,河南省郑州市巩义市滨河路与永新路交叉口,,
郑州市,德正口腔(金水院区),郑州市-金水区,河南省郑州市金水区纬四路18号院1号楼1层101号,,
郑州市,拜博口腔(紫荆山路店),郑州市-金水区,河南省郑州市金水区紫荆山路9号中浮紫东苑1号楼M号1-2层,,
郑州市,拜尔口腔(南阳路店),郑州市-惠济区,河南省郑州市惠济区南阳路与宋寨南街交叉口博金商贸城A座7层,,
郑州市,格度优尔口腔(航海广场店),郑州市-二七区,河南省郑州市二七区祥云路1号2号楼1-2层105号,,
郑州市,植得口腔(上街院区),郑州市-上街区,河南省郑州市上街区淮阳路26号院16号楼一层M01-2、二层M52-M61、三层M103-M112,,
郑州市,植得口腔(中牟院区),郑州市-中牟县,河南省郑州市中牟县县城西区商都大街北侧、雁鸣街东侧祥和居商住楼3层商业302,,
郑州市,植得口腔(丰庆路院区),郑州市-金水区,河南省郑州市金水区丰庆路36号院1号楼3层S101、S102商铺,,
郑州市,植得口腔(亚星院区),郑州市-二七区,郑州市二七区长江中路129号9号楼3层14号,,
郑州市,植得口腔(医学院院区),郑州市-二七区,河南省郑州市二七区大学北路30号院3层附10号,,
郑州市,植得口腔(天旺院区),郑州市-金水区,郑州市金水区天明路82号裙房商业3005号,,
郑州市,植得口腔(桐柏院区),郑州市-中原区,河南省郑州市中原区桐柏路188号（1-2层）0371-55951527,,
郑州市,植得口腔(管城院区),郑州市-管城回族区,河南省郑州市管城回族区港湾路1号院金色港湾49号楼1层104号,,
郑州市,植得口腔(经开院区),郑州市-南自贸试验区,河南自贸试验区郑州片区（经开）航海东路1300号西单元1-2层105号,,
郑州市,植得口腔(花园院区),郑州市-金水区,郑州市金水区纬五路14号院1号楼,,
郑州市,植得口腔(荥阳院区),郑州市-索河路东段北侧新区,河南省郑州市荥阳市索河路东段北侧新区名苑裙楼1-2层112号,,
郑州市,植得口腔(蓝堡湾院区),郑州市-金水区,河南省郑州市金水区东风路28号院2号楼2层217号0371-55951527,,
郑州市,植得口腔(高新院区),郑州市-高新区,河南省郑州市高新区银屏路115号10号楼1-2层附56-57号,,
郑州市,植得口腔上街院区,郑州市-上街区,河南省郑州市上街区淮阳路26号院16号楼一至三层,,
郑州市,植得口腔中牟院区,郑州市-中牟县,河南省郑州市中牟县中牟县商都路与永福街交叉口东北角,,
郑州市,植得口腔丰庆路院区,郑州市-金水区,河南省郑州市金水区丰庆路36号院1号楼3层S101、S102商铺,,
郑州市,植得口腔亚星院区,郑州市-二七区,河南省郑州市二七区长江路兴华街向西100米路南植得口腔,,
郑州市,植得口腔医学院院区,郑州市-二七区,河南省郑州市二七区大学路中原路交叉口植得口腔三楼,,
郑州市,植得口腔医院(总院),郑州市-金水区,郑州市金水区金水路276号,,
郑州市,植得口腔天旺院区,郑州市-金水区,河南省郑州市金水区天明路82号裙房商业3005号,,
郑州市,植得口腔桐柏院区,郑州市-中原区,河南省郑州市中原区桐柏路与市场街交叉口植得口腔桐柏路院区,,
郑州市,植得口腔管城院区,郑州市-管城回族区,河南省郑州市管城回族区港湾路一号院金色港湾49号楼1层104号,,
郑州市,植得口腔经开院区,郑州市-管城回族区,河南省郑州市管城回族区郑州市经开区航海东路第三大街交叉口东北角天鑫大厦二楼,,
郑州市,植得口腔花园院区,郑州市-金水区,河南省郑州市金水区花园路纬五路交叉口金融广场植得口腔花园院区,,
郑州市,植得口腔荥阳院区,郑州市-索河路东段北侧新区,河南省郑州市荥阳市索河路东段北侧新区名苑裙楼1-2层112号,,
